longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.47,34.01,44.0,48.549107142857146,10.602678571428573,1019.0,22.745535714285715,4.793,4.708,INLAND
-118.47,34.01,41.0,56.56903765690377,11.652719665271967,1047.0,21.90376569037657,4.4211,4.629,INLAND
-118.48,34.01,40.0,38.76543209876543,10.776014109347443,1023.0,18.04232804232804,3.755,3.983,INLAND
-118.47,34.01,41.0,36.32850241545894,9.710144927536232,482.0,23.285024154589372,2.5417,4.182,INLAND
-118.46,34.01,48.0,54.48504983388705,10.69767441860465,664.0,22.059800664451824,4.0,5.00001,INLAND
-118.46,34.01,46.0,51.2639405204461,8.884758364312267,688.0,25.57620817843866,6.8901,5.00001,INLAND
-118.47,34.01,44.0,52.80104712041884,8.979057591623036,958.0,25.07853403141361,6.1014,4.801,INLAND
-118.47,34.01,43.0,46.4,12.16,393.0,15.72,2.9167,4.611,INLAND
-118.47,34.01,27.0,42.227488151658775,11.161137440758292,837.0,19.834123222748815,3.7727,4.13,INLAND
-118.45,34.02,41.0,45.82945736434109,10.852713178294573,1212.0,18.790697674418603,3.4583,4.219,INLAND
-118.45,34.02,45.0,56.16438356164384,9.178082191780822,565.0,25.799086757990864,6.3521,4.934,INLAND
-118.46,34.02,45.0,43.662456946039036,11.13662456946039,1690.0,19.402985074626866,3.0476,4.562,INLAND
-118.46,34.02,46.0,51.31736526946108,10.01996007984032,1225.0,24.451097804391217,6.0436,4.73,INLAND
-118.46,34.02,39.0,47.16906946264744,10.17038007863696,1569.0,20.563564875491483,5.2571,4.054,INLAND
-118.37,34.03,39.0,40.96153846153846,8.461538461538462,138.0,26.538461538461537,2.125,1.964,INLAND
-118.38,34.03,44.0,44.282407407407405,10.208333333333332,1295.0,29.97685185185185,3.9537,2.664,INLAND
-118.38,34.02,45.0,43.61746361746362,10.103950103950103,1343.0,27.920997920997923,3.9615,2.686,INLAND
-118.39,34.02,38.0,42.63066202090592,11.0801393728223,1312.0,22.857142857142854,3.5909,2.794,INLAND
-118.39,34.02,45.0,42.05333333333333,11.226666666666667,1042.0,27.786666666666665,3.4375,3.145,INLAND
-118.38,34.01,18.0,49.625,10.807291666666668,3922.0,20.427083333333332,4.7612,3.041,INLAND
-118.39,34.01,25.0,37.44897959183673,9.693877551020408,543.0,18.46938775510204,2.3571,3.406,INLAND
-118.39,34.02,38.0,42.22780569514238,10.83752093802345,1091.0,18.274706867671693,4.1296,3.229,INLAND
-118.39,34.01,35.0,49.81981981981982,10.337837837837839,2101.0,23.65990990990991,3.9688,3.551,INLAND
-118.4,34.01,44.0,56.16541353383458,9.849624060150376,618.0,23.233082706766915,5.4035,3.563,INLAND
-118.4,34.02,40.0,44.92424242424242,10.378787878787879,371.0,28.106060606060606,4.6932,3.328,INLAND
-118.39,34.0,40.0,58.3955223880597,10.037313432835822,826.0,30.82089552238806,5.2035,4.857,INLAND
-118.39,33.99,32.0,64.97512437810946,10.398009950248756,1030.0,25.621890547263682,6.603,3.692,INLAND
-118.39,33.99,43.0,43.09859154929577,9.507042253521126,402.0,28.309859154929576,5.1322,3.149,INLAND
-118.39,34.0,35.0,42.46376811594203,11.18840579710145,1104.0,32.0,4.056,3.391,INLAND
-118.4,34.0,34.0,53.5693215339233,9.882005899705014,872.0,25.722713864306783,4.85,3.294,INLAND
-118.4,34.0,37.0,59.22779922779923,9.961389961389962,751.0,28.996138996139,5.444,3.36,INLAND
-118.4,33.99,36.0,58.986175115207374,11.059907834101384,704.0,32.44239631336406,5.9632,3.281,INLAND
-118.4,33.99,36.0,53.9647577092511,9.383259911894273,591.0,26.035242290748897,5.4663,3.267,INLAND
-118.4,34.0,44.0,57.82016348773843,10.490463215258856,1012.0,27.57493188010899,4.6687,3.443,INLAND
-118.4,34.01,48.0,53.246268656716424,9.440298507462687,693.0,25.858208955223883,5.7405,3.516,INLAND
-118.41,34.01,44.0,55.06849315068493,10.794520547945206,961.0,26.32876712328767,4.5982,3.335,INLAND
-118.41,34.0,37.0,54.6360153256705,9.92337164750958,689.0,26.39846743295019,5.5284,3.31,INLAND
-118.41,34.01,26.0,58.75586854460094,10.539906103286384,1218.0,28.591549295774648,5.3683,5.00001,INLAND
-118.41,34.01,43.0,38.91050583657587,10.291828793774318,1290.0,25.09727626459144,4.7031,3.025,INLAND
-118.41,34.01,33.0,35.77922077922078,10.541125541125542,2475.0,26.785714285714285,2.8797,2.853,INLAND
-118.42,34.01,42.0,38.99082568807339,10.045871559633028,997.0,22.866972477064216,2.9213,3.05,INLAND
-118.41,34.0,38.0,44.38356164383562,9.58904109589041,268.0,36.71232876712329,2.55,2.714,INLAND
-118.42,34.0,45.0,48.706199460916444,9.568733153638814,883.0,23.80053908355795,5.0357,3.298,INLAND
-118.41,34.0,46.0,55.26315789473684,10.526315789473683,69.0,36.31578947368421,3.9643,2.75,INLAND
-118.42,34.0,33.0,44.31906614785993,11.634241245136188,734.0,28.560311284046694,3.2708,3.25,INLAND
-118.43,34.0,37.0,39.411764705882355,10.529411764705882,1008.0,29.647058823529413,3.7614,3.143,INLAND
-118.43,33.99,45.0,48.764568764568764,10.512820512820513,1190.0,27.73892773892774,3.8021,3.23,INLAND
-118.44,33.99,44.0,43.57142857142857,10.285714285714285,156.0,22.285714285714285,5.9641,2.75,INLAND
-118.44,33.98,21.0,36.7789046653144,10.99188640973631,7431.0,15.073022312373226,5.3359,5.00001,INLAND
-118.38,33.99,21.0,39.830926382529064,10.704473406128919,5127.0,18.05917576611483,4.6277,2.283,INLAND
-118.37,33.99,32.0,70.7394366197183,9.929577464788732,1400.0,24.64788732394366,8.6718,4.391,INLAND
-118.36,33.99,35.0,60.293159609120515,10.553745928338763,1449.0,23.599348534201955,5.3194,3.137,INLAND
-118.37,33.99,36.0,62.07692307692308,10.442307692307693,1305.0,25.096153846153847,5.1695,3.97,INLAND
-118.38,33.98,25.0,70.76693227091633,10.079681274900398,2519.0,25.08964143426295,6.8112,5.00001,INLAND
-118.35,34.0,30.0,70.6390977443609,8.496240601503759,740.0,27.81954887218045,6.431,4.925,INLAND
-118.35,34.0,46.0,67.5,9.980158730158731,1389.0,27.55952380952381,5.3462,2.704,INLAND
-118.35,33.99,48.0,59.716775599128546,9.564270152505447,1115.0,24.29193899782135,5.0514,2.691,INLAND
-118.36,33.99,43.0,50.70610687022901,10.458015267175574,1145.0,21.851145038167942,4.1375,2.871,INLAND
-118.36,33.99,45.0,55.082417582417584,10.10989010989011,909.0,24.972527472527474,4.6406,2.689,INLAND
-118.35,33.99,45.0,52.81437125748503,12.005988023952096,679.0,20.32934131736527,3.2021,2.221,INLAND
-118.34,34.0,44.0,67.2938689217759,10.845665961945032,1183.0,25.010570824524315,5.0407,3.149,INLAND
-118.34,34.0,49.0,70.51724137931035,10.123152709359607,1108.0,27.29064039408867,5.8993,3.133,INLAND
-118.33,34.0,52.0,63.29545454545454,9.602272727272727,486.0,27.613636363636363,4.2917,2.476,INLAND
-118.34,34.0,49.0,68.66295264623956,10.362116991643454,1018.0,28.356545961002784,4.0,2.968,INLAND
-118.34,33.99,47.0,62.19101123595506,11.179775280898877,437.0,24.550561797752806,3.7344,1.794,INLAND
-118.34,33.99,48.0,61.68421052631579,10.789473684210527,497.0,26.157894736842103,3.825,1.83,INLAND
-118.35,34.0,40.0,70.75794621026895,9.657701711491441,1063.0,25.990220048899758,6.939,3.72,INLAND
-118.6,34.13,20.0,76.21866666666666,10.314666666666668,5452.0,29.077333333333332,9.1232,4.72,INLAND
-118.58,34.12,42.0,54.80916030534351,10.68702290076336,324.0,24.732824427480917,6.4018,5.00001,INLAND
-118.59,34.11,35.0,52.4288840262582,10.328227571115974,1054.0,23.06345733041575,6.4504,4.07,INLAND
-118.6,34.09,43.0,56.40506329113924,11.088607594936708,960.0,24.303797468354432,7.6091,4.385,INLAND
-118.6,34.08,40.0,49.20454545454546,10.284090909090908,399.0,22.670454545454547,6.91,3.8,INLAND
-118.6,34.07,16.0,49.84375,9.21875,149.0,23.28125,4.625,4.333,INLAND
-118.69,34.08,23.0,49.75609756097561,9.75609756097561,117.0,28.536585365853657,9.7646,5.00001,INLAND
-118.66,34.1,12.0,69.94535519125682,9.972677595628415,907.0,24.78142076502732,10.076,5.00001,INLAND
-118.63,34.11,35.0,58.11638591117918,10.566615620214394,1521.0,23.292496171516078,5.8735,4.481,INLAND
-118.67,34.16,17.0,78.11142587346554,10.415486307837583,6214.0,29.33899905571294,9.1228,5.00001,INLAND
-118.68,34.08,18.0,48.57142857142857,8.095238095238095,55.0,26.19047619047619,3.9934,5.00001,INLAND
-118.68,34.13,9.0,91.69519152404237,12.991035044824777,3029.0,24.686226568867156,6.7273,5.00001,INLAND
-118.76,34.13,10.0,64.61424332344214,10.623145400593472,2030.0,30.118694362017806,6.5571,5.00001,INLAND
-118.75,34.1,34.0,71.13564668769716,12.681388012618298,857.0,27.034700315457414,4.5333,3.773,INLAND
-118.72,34.14,7.0,59.48654037886341,10.98454636091725,9873.0,24.608673978065806,5.4032,3.185,INLAND
-118.78,34.16,9.0,77.34673111167642,10.412108878148054,12873.0,32.74739252098703,8.0137,3.992,INLAND
-118.8,34.15,9.0,63.5,9.944444444444445,647.0,35.94444444444444,6.8474,3.567,INLAND
-118.75,34.17,16.0,77.83641160949868,10.211081794195252,1228.0,32.401055408970976,5.3749,3.461,INLAND
-118.84,34.11,12.0,77.80310880829015,10.963730569948186,2484.0,25.740932642487046,5.8788,5.00001,INLAND
-118.82,34.14,22.0,69.82645122681029,10.353081986834232,4054.0,24.26092160383004,6.9935,3.855,INLAND
-118.79,34.14,7.0,64.44206008583691,10.815450643776824,1143.0,24.527896995708154,5.8548,5.00001,INLAND
-118.74,34.05,19.0,59.70890410958904,11.746575342465754,2782.0,47.63698630136986,7.9184,5.00001,INLAND
-118.86,34.07,16.0,81.9186046511628,14.186046511627907,970.0,56.395348837209305,8.0144,5.00001,INLAND
-118.88,34.02,19.0,73.58490566037736,12.015646571560055,5175.0,23.81500230096641,7.7848,5.00001,INLAND
-118.85,34.04,21.0,75.38310412573674,11.355599214145382,1509.0,29.646365422396855,8.4476,5.00001,INLAND
-118.78,34.05,28.0,67.48743718592965,10.804020100502512,487.0,24.472361809045225,6.83,5.00001,INLAND
-118.58,34.06,25.0,69.81132075471697,10.89622641509434,1560.0,24.528301886792452,8.8666,5.00001,INLAND
-118.6,34.02,36.0,62.668711656441715,14.325153374233128,606.0,18.588957055214724,8.4331,5.00001,INLAND
-118.62,34.06,25.0,59.001663893510816,9.717138103161398,1530.0,25.45757071547421,7.4001,5.00001,INLAND
-118.66,34.02,23.0,72.83112582781457,12.12748344370861,2750.0,22.764900662251655,8.7364,5.00001,INLAND
-117.76,34.71,15.0,55.20370370370371,11.574074074074074,1694.0,31.370370370370367,2.9541,1.067,INLAND
-117.84,34.63,5.0,53.2306477093207,9.881516587677726,4614.0,36.44549763033175,4.002,1.151,INLAND
-117.78,34.58,6.0,57.62492981471084,10.466030320044919,6163.0,34.604154969118476,3.8803,1.2,INLAND
-117.96,34.71,32.0,68.84313725490196,12.666666666666666,1733.0,33.98039215686274,3.46,1.239,INLAND
-118.09,34.74,34.0,49.11290322580645,11.491935483870968,797.0,32.13709677419355,2.4348,1.048,INLAND
-118.06,34.71,14.0,50.8984375,10.0390625,1228.0,23.984375,2.5764,1.5,INLAND
-118.09,34.68,4.0,63.7047126123672,11.362026695723236,10493.0,28.583492236447835,4.0211,1.44,INLAND
-118.11,34.68,6.0,66.63677130044843,10.61883408071749,3489.0,31.2914798206278,5.3267,1.401,INLAND
-118.12,34.69,17.0,68.29201101928375,10.74380165289256,1219.0,33.58126721763085,4.6417,1.257,INLAND
-118.12,34.68,12.0,68.2798459563543,11.23234916559692,2439.0,31.309370988446727,4.6629,1.315,INLAND
-118.13,34.69,34.0,55.567010309278345,10.231958762886597,1269.0,32.70618556701031,2.75,0.968,INLAND
-118.13,34.68,28.0,59.33884297520662,10.24793388429752,347.0,28.677685950413224,4.025,1.026,INLAND
-118.1,34.65,33.0,61.47887323943662,12.464788732394364,425.0,29.92957746478873,2.67,1.875,INLAND
-118.09,34.71,5.0,57.66633565044687,11.737835153922543,2602.0,25.83912611717974,2.4012,1.594,INLAND
-118.1,34.7,5.0,72.57182901191311,11.541695865451997,4562.0,31.969166082690958,4.9806,1.411,INLAND
-118.09,34.7,6.0,80.95914742451156,14.280639431616342,1543.0,27.406749555950263,2.8548,1.385,INLAND
-118.1,34.71,16.0,49.23270440251572,10.30188679245283,1524.0,19.169811320754718,2.415,1.375,INLAND
-118.12,34.71,26.0,53.341740226986126,10.378310214375787,2789.0,35.1702395964691,2.5179,1.04,INLAND
-118.12,34.71,46.0,57.142857142857146,14.285714285714286,14.0,20.0,1.125,2.25,INLAND
-118.12,34.7,7.0,56.235697940503435,10.125858123569794,2833.0,32.4141876430206,4.3229,1.3,INLAND
-118.13,34.7,34.0,43.56502242152466,11.210762331838565,1078.0,24.170403587443946,1.1296,0.938,INLAND
-118.13,34.69,32.0,54.53194650817237,11.367013372956908,1986.0,29.509658246656763,3.682,1.088,INLAND
-118.12,34.69,27.0,57.72466539196941,9.579349904397706,1580.0,30.210325047801145,3.7804,1.135,INLAND
-118.14,34.68,31.0,44.28571428571429,10.996677740863788,1337.0,22.209302325581394,2.4432,1.011,INLAND
-118.14,34.69,35.0,58.833333333333336,10.38888888888889,1108.0,30.77777777777778,3.4327,1.003,INLAND
-118.14,34.68,33.0,57.56646216768917,9.918200408997954,1447.0,29.591002044989775,4.2679,1.196,INLAND
-118.14,34.68,25.0,55.113268608414245,11.067961165048544,775.0,25.080906148867314,4.5455,1.265,INLAND
-118.16,34.68,17.0,43.07913669064749,11.971223021582734,1571.0,22.60431654676259,2.5902,0.854,INLAND
-118.15,34.69,32.0,52.208835341365464,9.397590361445783,712.0,28.59437751004016,3.25,1.075,INLAND
-118.16,34.68,9.0,49.97677119628339,10.452961672473869,2240.0,26.016260162601625,3.7807,1.109,INLAND
-118.15,34.67,5.0,46.40919366993217,11.126601356443103,6291.0,23.70384325546345,3.5732,1.469,INLAND
-118.14,34.65,20.0,67.58064516129032,10.806451612903224,551.0,29.623655913978496,4.6591,2.472,INLAND
-118.14,34.72,15.0,72.69999999999999,12.033333333333333,1057.0,35.233333333333334,4.625,1.181,INLAND
-118.16,34.71,27.0,68.10657596371883,11.315192743764173,2680.0,30.385487528344672,4.1719,1.172,INLAND
-118.15,34.71,36.0,53.52,10.0,709.0,28.36,3.5625,1.014,INLAND
-118.14,34.71,33.0,62.75401069518716,12.32620320855615,1482.0,39.62566844919786,2.8194,0.93,INLAND
-118.14,34.71,32.0,43.11111111111111,9.185185185185185,588.0,21.777777777777775,1.1917,0.869,INLAND
-118.15,34.71,35.0,50.099999999999994,10.3,842.0,28.066666666666666,2.5278,0.977,INLAND
-118.14,34.7,36.0,41.55172413793103,10.931034482758621,678.0,23.379310344827587,2.0182,0.984,INLAND
-118.14,34.7,12.0,34.56445993031359,10.69686411149826,1071.0,18.658536585365855,1.2532,1.021,INLAND
-118.15,34.7,36.0,59.64601769911504,10.044247787610619,1192.0,26.371681415929203,3.9615,1.163,INLAND
-118.16,34.7,33.0,61.046025104602506,10.334728033472803,1365.0,28.556485355648537,4.8787,1.277,INLAND
-118.16,34.69,35.0,57.137614678899084,10.697247706422017,1974.0,36.22018348623853,3.9028,1.268,INLAND
-118.14,34.69,34.0,48.288590604026844,10.973154362416107,708.0,23.758389261744966,3.2699,1.0,INLAND
-118.14,34.69,48.0,45.36184210526316,10.756578947368421,696.0,22.89473684210526,2.1167,0.949,INLAND
-118.28,34.76,19.0,60.07005253940456,10.525394045534151,1817.0,31.82136602451839,4.7875,1.636,INLAND
-118.19,34.77,16.0,61.66666666666667,11.212121212121211,704.0,21.333333333333332,2.1979,1.464,INLAND
-118.2,34.69,5.0,71.01721439749609,11.76056338028169,7694.0,60.203442879499214,4.875,1.634,INLAND
-118.17,34.69,12.0,67.4171270718232,11.091160220994476,2188.0,30.22099447513812,4.1667,1.719,INLAND
-118.17,34.68,13.0,73.7707182320442,10.676795580110497,2288.0,31.60220994475138,6.6772,1.856,INLAND
-118.19,34.67,8.0,66.6371158392435,10.768321513002363,5731.0,33.871158392434985,5.0285,1.679,INLAND
-118.17,34.67,5.0,60.12958963282937,11.195104391648666,3723.0,26.803455723542115,4.5659,1.403,INLAND
-118.19,34.65,33.0,56.71974522292993,10.38216560509554,913.0,29.076433121019107,3.9963,1.268,INLAND
-118.17,34.66,9.0,66.99570815450643,10.858369098712446,731.0,31.373390557939913,5.7049,1.732,INLAND
-118.22,34.67,28.0,61.38020833333333,10.625,1162.0,30.260416666666664,4.3636,1.797,INLAND
-118.23,34.66,25.0,77.72189349112426,11.449704142011834,1059.0,31.331360946745562,3.6382,1.382,INLAND
-118.22,34.66,17.0,65.01706484641639,11.29692832764505,1867.0,31.860068259385667,4.9,1.524,INLAND
-118.21,34.65,17.0,52.92328042328043,10.767195767195767,2313.0,30.595238095238095,3.0441,1.401,INLAND
-118.23,34.65,17.0,54.53731343283582,10.388059701492537,766.0,22.865671641791042,3.5673,1.363,INLAND
-118.27,34.68,19.0,52.075471698113205,12.169811320754718,314.0,29.62264150943396,3.2125,1.854,INLAND
-118.29,34.65,18.0,56.45372645372645,11.236691236691236,2837.0,23.235053235053233,3.3173,2.184,INLAND
-118.32,34.62,31.0,46.75585284280936,9.130434782608695,884.0,29.565217391304344,4.8409,2.649,INLAND
-118.38,34.58,18.0,49.97311827956989,10.080645161290322,913.0,24.54301075268817,4.3456,1.489,INLAND
-118.61,34.73,25.0,60.3921568627451,11.509803921568626,1558.0,30.549019607843135,5.0839,1.567,INLAND
-118.4,34.7,10.0,58.05633802816901,11.464788732394366,2164.0,30.47887323943662,4.2941,1.516,INLAND
-117.92,34.63,34.0,57.857142857142854,18.571428571428573,53.0,37.857142857142854,1.4091,1.375,INLAND
-117.92,34.59,7.0,65.48076923076923,12.019230769230768,485.0,46.63461538461539,2.7396,1.256,INLAND
-117.93,34.57,5.0,56.186186186186184,10.61061061061061,3569.0,35.725725725725724,3.1946,1.327,INLAND
-117.9,34.53,8.0,56.284329563812605,10.452342487883683,2169.0,35.04038772213247,3.9766,1.358,INLAND
-117.96,34.53,10.0,54.7457627118644,10.527306967984934,1681.0,31.657250470809792,3.8594,1.41,INLAND
-117.98,34.53,13.0,57.33197556008147,10.89613034623218,1492.0,30.386965376782076,4.0945,1.357,INLAND
-118.09,34.63,31.0,38.71536523929471,10.478589420654911,1239.0,31.209068010075566,1.9722,0.992,INLAND
-118.02,34.62,38.0,46.79245283018868,10.377358490566039,261.0,49.24528301886792,2.1413,0.969,INLAND
-118.18,34.63,19.0,61.62629757785467,10.484429065743946,1677.0,29.013840830449826,4.1573,2.281,INLAND
-118.17,34.61,7.0,74.24698795180723,10.120481927710843,978.0,29.457831325301207,7.1381,2.922,INLAND
-118.16,34.6,2.0,80.52670080468178,11.33138258961229,4098.0,29.978054133138258,6.4865,2.044,INLAND
-118.12,34.6,33.0,49.41309255079007,11.218961625282166,1459.0,32.934537246049665,2.3958,0.945,INLAND
-118.15,34.59,33.0,53.17380352644836,10.806045340050378,1067.0,26.876574307304786,3.7344,1.114,INLAND
-118.16,34.6,5.0,78.43010752688171,12.247311827956988,3123.0,33.58064516129032,4.9904,1.541,INLAND
-118.21,34.56,12.0,65.05263157894737,10.736842105263158,1048.0,27.578947368421055,4.7097,2.621,INLAND
-118.22,34.63,4.0,79.44629014396456,11.877076411960132,5839.0,32.33111849390919,5.3799,2.224,INLAND
-118.21,34.64,16.0,60.39906103286385,10.023474178403756,1273.0,29.88262910798122,5.9508,1.811,INLAND
-118.12,34.58,13.0,48.67783985102421,12.104283054003723,1949.0,36.29422718808194,2.0547,1.026,INLAND
-118.13,34.58,29.0,49.06832298136646,9.834368530020704,1746.0,36.149068322981364,3.7464,1.135,INLAND
-118.14,34.57,6.0,60.96236890808143,11.671807526218384,4892.0,30.178901912399752,3.7636,1.676,INLAND
-118.12,34.56,5.0,58.387681159420296,10.452898550724639,3427.0,31.041666666666664,3.9936,1.485,INLAND
-118.1,34.58,32.0,55.767790262172284,11.46067415730337,774.0,28.98876404494382,3.275,1.035,INLAND
-118.1,34.58,29.0,49.61605584642234,10.523560209424083,1517.0,26.474694589877835,2.6658,1.069,INLAND
-118.1,34.57,7.0,51.810322908721076,11.022120518688023,11973.0,30.442410373760488,3.3086,1.381,INLAND
-118.09,34.57,4.0,63.589576547231275,10.964169381107492,4970.0,32.37785016286645,4.5266,1.429,INLAND
-118.08,34.58,5.0,66.25,11.071428571428573,631.0,37.55952380952381,4.1719,1.466,INLAND
-118.07,34.58,34.0,60.24691358024691,10.599647266313934,1929.0,34.021164021164026,4.0147,1.074,INLAND
-118.06,34.58,36.0,57.42307692307692,9.923076923076923,899.0,34.57692307692308,3.86,1.093,INLAND
-118.08,34.58,12.0,47.4845869297164,10.567200986436498,2169.0,26.744759556103578,3.0101,1.163,INLAND
-118.07,34.56,5.0,57.340782122905026,10.1731843575419,5871.0,32.79888268156425,4.2329,1.455,INLAND
-118.08,34.56,14.0,62.42718446601942,10.764563106796118,2846.0,34.53883495145631,4.5615,1.372,INLAND
-118.03,34.58,4.0,61.63329161451814,11.138923654568211,4546.0,28.448060075093867,4.0729,1.543,INLAND
-118.02,34.57,4.0,69.6860693263571,11.15761935905821,5391.0,35.25833878351864,5.083,1.513,INLAND
-118.01,34.55,2.0,62.81395348837209,12.325581395348838,1368.0,31.813953488372093,4.071,1.374,INLAND
-118.08,34.55,5.0,61.037344398340245,11.2070916635232,8152.0,30.75066012825349,4.5237,1.418,INLAND
-118.07,34.51,14.0,69.25742574257426,11.36138613861386,1236.0,30.594059405940595,4.8667,2.399,INLAND
-118.37,34.43,11.0,61.85872279700321,10.224759186585802,8721.0,31.113093114520154,5.9507,2.252,INLAND
-118.4,34.41,22.0,89.5766129032258,11.290322580645162,1573.0,31.713709677419356,10.0285,5.00001,INLAND
-118.35,34.52,14.0,60.17241379310345,10.206896551724139,1710.0,29.48275862068965,5.9171,3.333,INLAND
-118.22,34.52,7.0,63.09623430962343,10.251046025104602,2298.0,32.05020920502092,6.5538,3.116,INLAND
-118.26,34.5,6.0,73.58227848101266,11.493670886075948,2275.0,28.79746835443038,4.7778,3.404,INLAND
-118.27,34.46,10.0,59.02702702702703,10.945945945945946,1119.0,30.243243243243242,4.7437,2.94,INLAND
-118.13,34.44,10.0,59.38997821350762,10.130718954248366,1773.0,38.627450980392155,4.8295,3.191,INLAND
-117.89,34.49,12.0,63.87037037037037,11.074074074074074,1502.0,27.814814814814817,3.7043,1.508,INLAND
-117.96,34.48,32.0,63.4113712374582,11.438127090301002,806.0,26.956521739130434,4.5769,1.594,INLAND
-117.79,34.45,18.0,63.26271186440678,12.648305084745763,1355.0,28.707627118644066,3.2765,1.65,INLAND
-118.46,34.4,12.0,57.81069042316258,10.68596881959911,10475.0,23.329621380846323,4.542,1.953,INLAND
-118.5,34.45,25.0,59.72222222222222,8.796296296296296,689.0,31.89814814814815,6.0097,2.202,INLAND
-118.5,34.52,3.0,65.50796812749005,10.51792828685259,3032.0,30.199203187250994,5.9263,2.518,INLAND
-118.48,34.47,36.0,49.411764705882355,7.058823529411765,29.0,17.058823529411764,3.375,1.875,INLAND
-118.5,34.46,17.0,69.23128792987188,11.348617666891435,4956.0,33.41874578556979,5.5061,2.394,INLAND
-118.52,34.44,26.0,57.654320987654316,9.135802469135802,519.0,32.03703703703704,5.3209,1.85,INLAND
-118.53,34.44,19.0,62.252066115702476,10.475206611570247,1356.0,28.016528925619838,5.1163,2.332,INLAND
-118.53,34.45,26.0,52.40506329113924,9.430379746835444,508.0,32.151898734177216,5.2374,1.855,INLAND
-118.53,34.44,19.0,66.58031088082902,10.103626943005182,650.0,33.67875647668394,6.0398,2.178,INLAND
-118.52,34.46,5.0,66.125,10.892241379310345,7270.0,31.336206896551726,6.1281,2.362,INLAND
-118.53,34.45,10.0,57.44525547445256,10.104275286757039,3002.0,31.303441084462982,5.5981,2.201,INLAND
-118.51,34.43,15.0,69.01865369018654,10.202757502027575,3733.0,30.2757502027575,6.1082,2.537,INLAND
-118.46,34.42,25.0,58.245614035087726,10.23391812865497,1884.0,36.72514619883041,4.7007,1.695,INLAND
-118.44,34.5,5.0,70.4186046511628,10.232558139534884,1355.0,63.02325581395348,8.1344,3.59,INLAND
-118.45,34.44,16.0,54.94262295081967,10.549180327868852,7030.0,28.811475409836067,4.6861,1.879,INLAND
-118.49,34.43,15.0,60.751658069270455,10.383198231392779,4453.0,32.81503316138541,5.4829,1.996,INLAND
-118.49,34.42,23.0,56.0699865410498,10.174966352624494,2082.0,28.021534320323017,4.4107,2.134,INLAND
-118.48,34.42,21.0,53.29457364341085,10.03875968992248,728.0,28.217054263565892,5.0166,2.29,INLAND
-118.47,34.42,17.0,45.4228855721393,11.343283582089551,530.0,26.368159203980102,3.038,2.385,INLAND
-118.47,34.42,25.0,63.44488188976378,10.31496062992126,1763.0,34.70472440944882,5.2887,1.83,INLAND
-118.43,34.42,13.0,62.5,10.069444444444445,1799.0,31.23263888888889,6.2971,2.183,INLAND
-118.43,34.43,5.0,54.33093154915079,11.286670097786928,9842.0,25.32681420483788,4.2037,1.946,INLAND
-118.55,34.44,14.0,70.76071922544952,10.908252650991239,7087.0,32.67404333794375,6.3277,2.377,INLAND
-118.56,34.42,2.0,57.159763313609474,15.976331360946745,233.0,13.78698224852071,1.9667,4.5,INLAND
-118.61,34.59,5.0,48.76513317191283,10.847457627118644,2062.0,24.9636803874092,4.0579,1.671,INLAND
-118.7,34.53,5.0,61.76979662483773,10.70532237126785,7158.0,30.973604500216357,5.4284,2.363,INLAND
-118.66,34.43,9.0,61.03626943005182,12.150259067357513,1556.0,40.310880829015545,3.775,1.55,INLAND
-118.59,34.47,5.0,51.238095238095234,9.333333333333334,8733.0,831.7142857142858,4.2391,1.546,INLAND
-118.61,34.31,4.0,48.969849246231156,11.507537688442211,868.0,21.809045226130653,5.0151,2.852,INLAND
-118.52,34.39,21.0,44.81996726677578,10.433715220949264,3384.0,27.692307692307693,3.6625,2.281,INLAND
-118.53,34.38,18.0,38.324958123953095,10.16750418760469,2305.0,38.60971524288107,3.227,1.361,INLAND
-118.54,34.38,18.0,63.90243902439025,9.420731707317072,1044.0,31.82926829268293,6.8299,2.621,INLAND
-118.52,34.4,5.0,55.62096195262025,11.177315147164393,4768.0,34.22828427853553,5.305,3.112,INLAND
-118.53,34.37,8.0,64.73861720067454,14.36762225969646,1342.0,22.63069139966273,3.9118,3.337,INLAND
-118.54,34.37,27.0,71.46341463414635,10.487804878048781,917.0,31.951219512195124,7.6059,3.237,INLAND
-118.52,34.36,5.0,65.3560371517028,11.021671826625388,2024.0,31.331269349845204,5.8703,5.00001,INLAND
-118.55,34.37,21.0,67.53371868978806,10.240847784200387,3331.0,32.090558766859345,6.776,2.781,INLAND
-118.56,34.37,23.0,55.54455445544554,10.297029702970297,1984.0,28.062234794908065,4.8536,2.026,INLAND
-118.55,34.41,8.0,55.635883905013195,10.408970976253297,9936.0,26.21635883905013,5.8602,2.651,INLAND
-118.55,34.38,24.0,62.52252252252252,10.29029029029029,2803.0,28.05805805805806,6.3002,2.829,INLAND
-118.56,34.41,4.0,63.95640930919838,11.909863317325453,6902.0,25.49685999261175,5.6798,3.209,INLAND
-118.55,34.39,16.0,68.22517591868647,10.297107114933542,3789.0,29.62470680218921,6.8419,3.233,INLAND
-118.61,34.38,2.0,97.69983686786297,14.404567699836868,1787.0,29.151712887438826,6.6916,3.295,INLAND
-117.86,34.24,52.0,35.68888888888889,11.866666666666667,628.0,27.91111111111111,4.1932,0.14999,INLAND
